sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,image_path,video_frame,local_class,global_person_id,bbox_x,bbox_y,bbox_w,bbox_h,image_width,image_height,bbox_area,exclusion_reason
aghri_00000276,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,275,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281281_025013598.png,275,07,person_07,176,192,9,32,640,360,288,
aghri_00000281,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,280,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281281_192646310.png,280,07,person_07,177,192,6,30,640,360,180,
aghri_00000286,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,300,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281281_847592020.png,300,07,person_07,175.732,197.107,8.161,30.161,640,360,246.146,
aghri_00000291,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,305,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_010083972.png,305,07,person_07,174.389,197.644,8.966,30.966,640,360,277.656,
aghri_00000296,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,310,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_173815475.png,310,07,person_07,173.047,198.181,9,31,640,360,279,
aghri_00000301,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,315,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_338143978.png,315,07,person_07,171.973,198.611,10.416,32.416,640,360,337.642,
aghri_00000306,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,320,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_498336296.png,320,07,person_07,171,199.102,11.102,33,640,360,366.371,
aghri_00000311,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,325,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_664223801.png,325,07,person_07,171,199.306,11.306,33,640,360,373.114,
aghri_00000316,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,330,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_861525232.png,330,07,person_07,171,199.613,11.613,33,640,360,383.228,
aghri_00000321,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,335,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_021345510.png,335,07,person_07,171,199.817,11.817,33,640,360,389.97,
aghri_00000326,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,340,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_185876024.png,340,07,person_07,170.849,199.849,11.699,32.849,640,360,384.298,
aghri_00000331,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,345,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_357200007.png,345,07,person_07,170.598,199.598,11.197,32.598,640,360,364.996,
aghri_00000336,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,350,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_514658864.png,350,07,person_07,170.297,199.297,10.594,32.297,640,360,342.166,
aghri_00000341,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,355,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_682429752.png,355,07,person_07,170.147,199.147,10,32,640,360,320,
aghri_00000346,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,360,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_843952074.png,360,07,person_07,170.759,199,9.62,32,640,360,307.855,
aghri_00000351,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,365,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_037660201.png,365,07,person_07,172.024,199,8.988,32,640,360,287.613,
aghri_00000356,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,370,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_170760188.png,370,07,person_07,173.289,199,8.355,32,640,360,267.371,
aghri_00000361,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,375,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_341740551.png,375,07,person_07,173.625,198.719,8.187,32.094,640,360,262.763,
aghri_00000366,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,380,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_496685118.png,380,07,person_07,172.688,198.016,8.656,32.328,640,360,279.823,
aghri_00000371,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,385,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_704477026.png,385,07,person_07,171.752,197.314,9.124,32.562,640,360,297.103,
aghri_00000376,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,390,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_861154216.png,390,07,person_07,170.815,196.611,9.593,32.796,640,360,314.602,
aghri_00000381,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,395,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_030268033.png,395,07,person_07,169.665,196.056,10.056,33.112,640,360,332.964,
aghri_00000386,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,400,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_182371820.png,400,07,person_07,167.991,196.335,10.335,33.67,640,360,347.968,
aghri_00000391,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,405,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_366044097.png,405,07,person_07,166.317,196.614,10.614,34.228,640,360,363.285,
aghri_00000396,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,410,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_513334284.png,410,07,person_07,164.643,196.893,10.893,34.786,640,360,378.912,
aghri_00000401,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,415,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_676675579.png,415,07,person_07,164.14,197,10.86,35,640,360,380.105,
aghri_00000406,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,420,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_840360152.png,420,07,person_07,164.373,197,10.627,35,640,360,371.947,
aghri_00000411,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,425,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281286_002302651.png,425,07,person_07,164.606,197,10.394,35,640,360,363.788,
aghri_00000416,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,430,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281286_174903064.png,430,07,person_07,164.839,197,10.161,35,640,360,355.63,
aghri_00000421,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,435,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281286_329762667.png,435,07,person_07,164.954,196.954,10,35.046,640,360,350.46,
aghri_00000426,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,440,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281286_529970717.png,440,07,person_07,164.724,196.724,10,35.276,640,360,352.762,
aghri_00000431,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,445,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281286_695135985.png,445,07,person_07,164.494,196.494,10,35.506,640,360,355.064,
aghri_00000436,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,450,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281286_856344771.png,450,07,person_07,164.263,196.263,10,35.737,640,360,357.366,
aghri_00000441,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,455,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281287_021049054.png,455,07,person_07,164,196,10,36,640,360,360,
aghri_00000446,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,460,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281287_184884162.png,460,07,person_07,164.297,196,10.297,35.703,640,360,367.631,
aghri_00000451,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,465,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281287_341170518.png,465,07,person_07,164.594,196,10.594,35.406,640,360,375.086,
aghri_00000456,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,470,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281287_506303606.png,470,07,person_07,164.891,196,10.891,35.109,640,360,382.365,
aghri_00000461,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,475,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281287_677945965.png,475,07,person_07,164.818,196,11,35,640,360,385,
aghri_00000466,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,480,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281287_845631070.png,480,07,person_07,164.515,196,11,35,640,360,385,
aghri_00000471,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,485,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281287_998891120.png,485,07,person_07,164.211,196,11,35,640,360,385,
aghri_00000476,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,490,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281288_162317063.png,490,07,person_07,163.927,195.927,11,35.073,640,360,385.798,
aghri_00000481,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,495,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281288_362321206.png,495,07,person_07,163.565,195.565,11,35.435,640,360,389.787,
aghri_00000486,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,500,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281288_521786365.png,500,07,person_07,163.202,195.202,11,35.798,640,360,393.777,
aghri_00000491,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,505,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281288_688609351.png,505,07,person_07,163,195.403,10.798,35.597,640,360,384.387,
aghri_00000496,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,510,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281288_854259470.png,510,07,person_07,163,196.075,10.462,34.925,640,360,365.394,
