sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,source_image_path,crop_path,video_frame,local_class,global_person_id,integer_identity_label,bbox_x,bbox_y,bbox_w,bbox_h,crop_width,crop_height
aghri_00000231,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,230,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281279_518832342.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000231_cam_fish_front_f000230.jpg,230,07,person_07,0,179.661,203.492,9.113,30.113,9,30
aghri_00000236,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,235,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281279_683071412.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000236_cam_fish_front_f000235.jpg,235,07,person_07,0,178,199,9,30,9,30
aghri_00000241,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,240,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281279_846725217.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000241_cam_fish_front_f000240.jpg,240,07,person_07,0,176,196,10,31,10,31
aghri_00000246,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,245,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281280_012347264.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000246_cam_fish_front_f000245.jpg,245,07,person_07,0,174.582,195.873,10.806,31.806,11,32
aghri_00000251,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,250,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281280_182106555.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000251_cam_fish_front_f000250.jpg,250,07,person_07,0,174,194.392,11,32.152,11,32
aghri_00000256,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,255,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281280_337547693.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000256_cam_fish_front_f000255.jpg,255,07,person_07,0,174,193.378,11,32.406,11,32
aghri_00000261,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,260,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281280_521978565.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000261_cam_fish_front_f000260.jpg,260,07,person_07,0,174,192.364,11,32.659,11,33
aghri_00000266,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,265,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281280_669841807.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000266_cam_fish_front_f000265.jpg,265,07,person_07,0,174,191.35,11,32.912,11,33
aghri_00000271,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,270,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281280_832858623.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000271_cam_fish_front_f000270.jpg,270,07,person_07,0,175,192,10,32,10,32
aghri_00000276,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,275,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281281_025013598.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000276_cam_fish_front_f000275.jpg,275,07,person_07,0,176,192,9,32,9,32
aghri_00000281,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,280,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281281_192646310.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000281_cam_fish_front_f000280.jpg,280,07,person_07,0,177,192,6,30,6,30
aghri_00000286,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,300,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281281_847592020.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000286_cam_fish_front_f000300.jpg,300,07,person_07,0,175.732,197.107,8.161,30.161,8,30
aghri_00000291,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,305,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_010083972.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000291_cam_fish_front_f000305.jpg,305,07,person_07,0,174.389,197.644,8.966,30.966,9,31
aghri_00000296,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,310,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_173815475.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000296_cam_fish_front_f000310.jpg,310,07,person_07,0,173.047,198.181,9,31,9,31
aghri_00000301,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,315,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_338143978.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000301_cam_fish_front_f000315.jpg,315,07,person_07,0,171.973,198.611,10.416,32.416,10,32
aghri_00000306,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,320,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_498336296.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000306_cam_fish_front_f000320.jpg,320,07,person_07,0,171,199.102,11.102,33,11,33
aghri_00000311,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,325,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_664223801.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000311_cam_fish_front_f000325.jpg,325,07,person_07,0,171,199.306,11.306,33,11,33
aghri_00000316,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,330,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281282_861525232.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000316_cam_fish_front_f000330.jpg,330,07,person_07,0,171,199.613,11.613,33,12,33
aghri_00000321,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,335,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_021345510.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000321_cam_fish_front_f000335.jpg,335,07,person_07,0,171,199.817,11.817,33,12,33
aghri_00000326,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,340,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_185876024.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000326_cam_fish_front_f000340.jpg,340,07,person_07,0,170.849,199.849,11.699,32.849,12,33
aghri_00000331,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,345,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_357200007.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000331_cam_fish_front_f000345.jpg,345,07,person_07,0,170.598,199.598,11.197,32.598,11,33
aghri_00000336,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,350,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_514658864.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000336_cam_fish_front_f000350.jpg,350,07,person_07,0,170.297,199.297,10.594,32.297,11,32
aghri_00000341,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,355,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_682429752.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000341_cam_fish_front_f000355.jpg,355,07,person_07,0,170.147,199.147,10,32,10,32
aghri_00000346,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,360,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281283_843952074.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000346_cam_fish_front_f000360.jpg,360,07,person_07,0,170.759,199,9.62,32,10,32
aghri_00000351,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,365,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_037660201.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000351_cam_fish_front_f000365.jpg,365,07,person_07,0,172.024,199,8.988,32,9,32
aghri_00000356,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,370,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_170760188.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000356_cam_fish_front_f000370.jpg,370,07,person_07,0,173.289,199,8.355,32,8,32
aghri_00000361,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,375,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_341740551.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000361_cam_fish_front_f000375.jpg,375,07,person_07,0,173.625,198.719,8.187,32.094,8,32
aghri_00000366,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,380,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_496685118.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000366_cam_fish_front_f000380.jpg,380,07,person_07,0,172.688,198.016,8.656,32.328,9,32
aghri_00000371,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,385,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_704477026.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000371_cam_fish_front_f000385.jpg,385,07,person_07,0,171.752,197.314,9.124,32.562,9,33
aghri_00000376,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,390,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281284_861154216.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000376_cam_fish_front_f000390.jpg,390,07,person_07,0,170.815,196.611,9.593,32.796,10,33
aghri_00000381,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,395,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_030268033.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000381_cam_fish_front_f000395.jpg,395,07,person_07,0,169.665,196.056,10.056,33.112,10,33
aghri_00000386,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,400,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_182371820.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000386_cam_fish_front_f000400.jpg,400,07,person_07,0,167.991,196.335,10.335,33.67,10,34
aghri_00000391,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,405,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_366044097.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000391_cam_fish_front_f000405.jpg,405,07,person_07,0,166.317,196.614,10.614,34.228,11,34
aghri_00000396,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,410,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_513334284.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000396_cam_fish_front_f000410.jpg,410,07,person_07,0,164.643,196.893,10.893,34.786,11,35
aghri_00000401,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,415,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_676675579.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000401_cam_fish_front_f000415.jpg,415,07,person_07,0,164.14,197,10.86,35,11,35
aghri_00000406,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,420,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281285_840360152.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000406_cam_fish_front_f000420.jpg,420,07,person_07,0,164.373,197,10.627,35,11,35
aghri_00000411,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,425,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281286_002302651.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000411_cam_fish_front_f000425.jpg,425,07,person_07,0,164.606,197,10.394,35,10,35
aghri_00000416,train,train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/annotations/cam_fish_front_ann.json,430,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281286_174903064.png,/tmp/aghri_reid_stage1_export/crops/train/person_07/aghri_00000416_cam_fish_front_f000430.jpg,430,07,person_07,0,164.839,197,10.161,35,10,35
